x,y,z,global_index
-31.752,-5.94352,-26.8523,0
-30.8829,-8.42943,-0.378124,0
-31.5652,-6.47781,-26.3967,0
-31.1578,-7.64304,-6.95938,0
-33.4412,-1.11232,-16.5183,0
-30.9103,-8.35091,-52.7193,0
-29.1789,-13.3029,-1.72813,0
-31.1183,-7.75611,-8.97414,0
-29.6688,-11.9017,-63.7188,0
-31.0309,-8.00603,-11.1553,0
-32.022,-5.17151,-2.53673,0
-34.1091,0.797877,-13.9267,0
-31.8369,-5.70081,-47.7818,0
-31.698,-6.09814,-32.9611,0
-30.7504,-8.80836,-29.4099,0
-33.8508,0.05928,-47.4039,0
-33.3418,-1.39676,-64.0252,0
-31.6911,-6.11775,-25.6296,0
-34.3765,1.56263,-66.2288,0
-28.488,-16.044,-27.5188,0
-27.8788,-16.726,-40.5371,0
-31.5096,-12.6611,-44.7216,0
-31.2097,-12.9968,-37.3442,0
-25.6789,-19.189,-20.1338,0
-22.9891,-22.2004,-18.9521,0
-26.9335,-17.7843,-0.565454,0
-24.8721,-20.0923,-20.2403,0
-30.7901,-13.4667,-20.4656,0
-24.1837,-20.8629,-16.4073,0
-24.6408,-20.3512,-9.85392,0
-29.533,-14.8741,-25.3829,0
-24.2188,-20.8237,-40.3512,0
-24.7826,-20.1924,-42.5334,0
-21.9565,-23.3564,-12.0219,0
-24.4483,-20.5667,-13.9669,0
-27.2323,-17.4498,-65.6657,0
-24.5675,-20.4333,0.277704,0
-25.6316,-19.2419,-30.3936,0
-27.6342,-16.9998,-28.9857,0
-28.6562,-15.8557,-16.3083,0
-21.5901,-23.7666,-46.2558,0
-22.0033,-23.304,-51.3299,0
-29.4493,-14.9677,-33.8211,0
-31.3625,-12.8258,-67.3348,0
-24.3615,-20.6638,-51.1408,0
-25.9307,-18.907,-26.2297,0
-23.8329,-21.2556,-41.8863,0
-24.6136,-20.3816,-41.1056,0
-22.0898,-23.2072,-65.0055,0
-26.6374,-18.1159,-39.4497,0
-26.6093,-18.1473,-43.6433,0
-30.451,-13.8463,-1.72813,0
-30.5409,-13.7457,-49.0572,0
-28.2191,-16.3451,-67.0098,0
-28.7577,-15.742,-12.7258,0
-27.8724,-16.7332,-3.52813,0
-24.7444,-20.2351,-17.4913,0
-25.6102,-19.2659,-15.7239,0
-28.5509,-15.9736,-0.0406265,0
-29.8217,-14.5509,-0.220044,0
-29.5008,-14.9101,-49.4291,0
-23.5886,-21.5292,-42.3623,0
-26.0314,-18.7943,-52.907,0
-21.9898,-23.3191,0.399771,0
-26.6762,-18.0724,-54.1138,0
-29.8624,-14.5053,-55.3799,0
-23.6565,-21.4532,-49.8811,0
-27.5738,-17.0675,-29.466,0
-22.5561,-22.6852,-39.9302,0
-28.9817,-15.4913,-54.2508,0
-28.1983,-16.3683,-3.52813,0
-23.6384,-21.4734,-18.9449,0
-26.6192,-18.1362,-42.0759,0
-29.417,-15.0039,-59.8438,0
-32.3051,-11.7706,-42.5536,0
-28.0667,-16.5156,-6.98225,0
-30.8385,-13.4125,-47.0953,0
-25.5986,-19.2788,-64.2412,0
-23.4271,-21.71,-4.25938,0
-21.2238,-24.1768,-12.6978,0
-26.5464,-18.2178,-37.1673,0
-26.0116,-18.8165,-20.2792,0
-31.2076,-12.9993,-9.83497,0
-22.2563,-23.0208,-47.0093,0
-28.624,-15.8917,0.521873,0
-25.7341,-19.1271,-13.7944,0
-26.5377,-18.2275,-55.1645,0
-27.0636,-17.6387,-12.5779,0
-30.8011,-13.4544,-30.8715,0
-28.737,-15.7652,-27.9901,0
-32.2977,-11.7788,-26.1507,0
-31.1965,-13.0116,-28.8786,0
-30.1189,-14.2181,-25.5995,0
-29.0778,-15.3837,-64.3736,0
-29.3609,-15.0668,-38.7124,0
-25.9319,-18.9057,-27.9416,0
-29.2494,-15.1915,-26.9181,0
-25.6337,-19.2396,-0.105062,0
-31.3492,-12.8407,-32.6765,0
-21.357,-24.0276,-8.8513,0
-25.8328,-19.0166,-18.7885,0
-29.8179,-14.555,-65.9947,0
-29.1401,-15.3139,-12.5844,0
-28.0275,-16.5596,-15.2407,0
-31.0354,-13.1921,-15.5042,0
-27.4924,-17.1586,-35.4882,0
-24.5916,-20.4063,-33.1776,0
-26.4268,-18.3517,-13.7154,0
-23.7066,-21.397,-65.0037,0
-30.5393,-13.7475,-68.8192,0
-22.3229,-22.9462,-4.42813,0
-29.8357,-14.5352,-1.21037,0
-27.9548,-16.641,-13.1252,0
-28.7404,-15.7614,-59.8461,0
-27.3358,-17.334,-33.7166,0
-30.3323,-13.9792,0.296871,0
-25.5861,-19.2928,-4.27167,0
-29.3482,-15.0809,-57.8433,0
-28.4591,-16.0764,-52.8446,0
-25.1501,-19.781,0.296871,0
-23.7246,-21.3769,-47.2132,0
-30.2803,-14.0374,-28.6233,0
-27.1578,-17.5332,-11.9748,0
-25.7604,-19.0977,-69.241,0
-27.7651,-16.8533,-64.2062,0
-24.4468,-20.5683,-20.8136,0
-26.1316,-18.6822,-25.6186,0
-28.2842,-16.2722,-50.7333,0
-30.0867,-14.2542,-8.34819,0
-30.6989,-13.5688,-16.7213,0
-26.7359,-18.0056,-51.9238,0
-25.1364,-19.7963,-26.6578,0
-22.5469,-22.6954,-69.6921,0
-23.7934,-21.2999,-17.4449,0
-31.0697,-13.1536,-28.5377,0
-23.5949,-21.5221,-26.3069,0
-21.4862,-23.8829,-63.2005,0
-22.3895,-22.8716,-51.7701,0
-25.9785,-18.8536,-3.16268,0
-25.4418,-19.4545,-38.3675,0
-25.4088,-19.4913,-6.78698,0
-27.4134,-17.2471,-41.6835,0
-25.2868,-19.6279,-1.84063,0
-24.303,-20.7294,-28.6778,0
-31.287,-12.9103,-6.84687,0
-29.2641,-15.1751,-63.4115,0
-28.1168,-16.4596,-46.6313,0
-22.7226,-22.4987,-15.0923,0
-22.6227,-22.6106,-38.5607,0
-22.1897,-23.0954,-49.9994,0
-31.6858,-12.4638,-33.3106,0
-29.3361,-15.0945,-5.73034,0
-27.1666,-17.5234,-45.6882,0
-27.1523,-17.5394,-23.061,0
-31.5644,-12.5998,-67.5825,0
-29.1884,-15.2598,-1.44688,0
-30.6159,-13.6616,-3.84315,0
-24.9514,-20.0035,-33.4795,0
-24.0565,-21.0054,-2.44559,0
-29.7874,-14.5893,-2.62812,0
-30.0437,-14.3023,-8.75146,0
-32.2427,-11.8403,-55.5448,0
-22.7226,-22.4987,-66.7897,0
-28.3996,-16.143,-6.59703,0
-31.8715,-12.2559,-23.3344,0
-29.0018,-15.4687,0.690624,0
-24.6649,-20.3242,-34.4618,0
-32.3023,-11.7736,-57.8517,0
-26.073,-18.7477,-37.6173,0
-18.2072,-26.6751,-45.2266,0
-18.3572,-26.6029,0.878774,0
-15.6473,-27.9087,-46.2635,0
-25.4034,-23.2074,-46.3335,0
-18.8511,-26.3649,-66.9277,0
-14.9496,-28.2449,-31.6686,0
-21.8873,-24.9018,-13.2419,0
-12.293,-29.5251,-30.5044,0
-16.9595,-27.2764,-33.3658,0
-20.2887,-25.6721,-4.79903,0
-21.5124,-25.0824,-54.7168,0
-12.5927,-29.3806,-69.2879,0
-17.173,-27.1735,-28.406,0
-13.8695,-28.7654,-4.97809,0
-17.6784,-26.9299,-16.5555,0
-15.4806,-27.989,-58.0993,0
-22.249,-24.7274,-65.7972,0
-15.5121,-27.9739,-32.695,0
-22.3462,-24.6806,-47.7549,0
-20.9302,-25.363,-13.053,0
-14.0947,-28.6569,-24.7351,0
-24.0572,-23.8561,-70.5666,0
-11.5354,-29.8901,-16.0656,0
-11.212,-30.046,-18.4339,0
-15.9824,-27.7472,-60.3466,0
-23.1771,-24.2802,-67.6603,0
-19.3353,-26.1315,-24.1726,0
-17.5168,-27.0078,-17.8313,0
-18.0391,-26.7561,-69.9607,0
-20.6319,-25.5067,-20.3256,0
-10.4462,-30.415,-5.00764,0
-14.8359,-28.2997,-11.8416,0
-21.4047,-25.1343,0.859371,0
-12.8271,-29.2677,-11.5634,0
-25.3307,-23.2424,-28.3296,0
-15.7821,-27.8437,-24.3267,0
-12.4873,-29.4315,-7.97188,0
-14.4432,-28.4889,-46.2315,0
-14.7704,-28.3313,-44.4216,0
-18.9504,-26.317,-58.9645,0
-18.3434,-26.6095,-10.332,0
-15.0496,-28.1967,-20.5742,0
-17.8269,-26.8584,-22.9107,0
-12.293,-29.5251,-61.8805,0
-11.8433,-29.7418,-16.5977,0
-11.8697,-29.7291,-46.0561,0
-17.3822,-27.0727,-26.6987,0
-14.41,-28.5049,-61.9785,0
-23.7888,-23.9855,0.830269,0
-18.2699,-26.6449,-50.926,0
-24.055,-23.8572,-15.9843,0
-13.8886,-28.7562,-37.1849,0
-21.712,-24.9862,-38.6383,0
-10.8199,-30.2349,-28.7333,0
-15.1515,-28.1476,-63.4824,0
-24.5299,-23.6283,-19.866,0
-10.6264,-30.3282,-11.5617,0
-17.5958,-26.9697,-65.4943,0
-14.348,-28.5348,-50.3213,0
-20.1462,-25.7407,-18.101,0
-18.2402,-26.6592,-36.4201,0
-11.7525,-29.7855,-3.75312,0
-16.6953,-27.4037,-6.17529,0
-23.5107,-24.1194,-54.1392,0
-14.6352,-28.3964,-41.3444,0
-22.9604,-24.3846,-12.1344,0
-11.1219,-30.0894,-56.5509,0
-18.8807,-26.3506,-8.76371,0
-23.4612,-24.1433,-49.1533,0
-13.2839,-29.0476,-20.2191,0
-10.9417,-30.1762,-56.3535,0
-23.4268,-24.1599,-4.31449,0
-14.1392,-28.6354,-10.1094,0
-11.8426,-29.7421,-42.4385,0
-23.8585,-23.9519,-40.669,0
-23.3368,-24.2033,-52.4833,0
-12.6165,-29.3692,-67.2367,0
-10.5814,-30.3499,-52.0777,0
-11.7473,-29.788,-26.5861,0
-20.1817,-25.7236,-34.3577,0
-11.4372,-29.9375,-64.2531,0
-15.4096,-28.0232,-12.1578,0
-22.0903,-24.8039,-9.06928,0
-10.4913,-30.3933,-58.9521,0
-10.4012,-30.4367,-0.754656,0
-23.773,-23.9931,-42.132,0
-16.2124,-27.6364,0.382168,0
-19.3255,-26.1362,-1.98149,0
-16.725,-27.3894,-67.1735,0
-18.9498,-26.3173,-28.6413,0
-12.5182,-29.4165,-39.8815,0
-12.5632,-29.3948,-5.49935,0
-17.6304,-26.9531,-16.4886,0
-17.6735,-26.9323,-10.8969,0
-17.4164,-27.0562,0.216499,0
-12.2479,-29.5468,-56.8311,0
-14.9881,-28.2264,-9.66646,0
-13.5266,-28.9306,-17.5347,0
-19.7858,-25.9144,-39.9577,0
-16.9474,-27.2822,-7.10457,0
-23.0083,-24.3616,0.465626,0
-12.2355,-29.5528,-69.8248,0
-13.9145,-28.7437,-11.3102,0
-15.6102,-27.9266,-28.5767,0
-12.3769,-29.4846,-63.972,0
-18.9051,-26.3388,-67.2898,0
-13.992,-28.7064,-61.4113,0
-24.9501,-23.4258,-2.75789,0
-19.5777,-26.0147,-18.8492,0
-19.3071,-26.1451,-66.7589,0
-19.2254,-26.1845,-1.84063,0
-14.4517,-28.4848,-58.5435,0
-20.4391,-25.5996,-27.4977,0
-20.5598,-25.5414,-65.5036,0
-10.4462,-30.415,-59.7991,0
-22.9292,-24.3997,-28.8894,0
-25.1939,-23.3083,-4.54622,0
-13.803,-28.7974,-3.25187,0
-17.1274,-27.1954,-54.665,0
-18.4032,-26.5806,-66.3203,0
-21.8296,-24.9295,-42.5441,0
-17.8522,-26.8462,-35.6715,0
-16.3269,-27.5812,-44.9552,0
-18.0586,-26.7467,-64.5668,0
-22.8309,-24.4471,-54.1271,0
-21.3174,-25.1764,-14.8733,0
-16.1389,-27.6718,-7.80313,0
-16.55,-27.4737,-54.3165,0
-18.3822,-26.5908,-10.1094,0
-21.2385,-25.2144,-64.8766,0
-13.1939,-29.091,-1.48992,0
-16.8075,-27.3496,-28.3054,0
-11.302,-30.0026,-37.9367,0
-11.257,-30.0243,-45.6756,0
-17.1827,-27.1688,-35.2114,0
-4.67445,-31.7216,-43.1819,0
-6.77299,-31.6032,-28.1766,0
0.3908,-32.0073,-3.19062,0
-13.2506,-31.2378,-42.2504,0
-8.56317,-31.5022,-7.53148,0
-6.74122,-31.605,-21.345,0
-12.032,-31.3065,-28.6431,0
1.33929,-32.0608,-21.6112,0
-11.54,-31.3343,-58.8188,0
-10.7971,-31.3762,-61.8205,0
-1.54304,-31.8982,-64.9706,0
-0.16386,-31.976,-70.1203,0
1.93834,-32.0946,-24.0087,0
-7.30745,-31.573,-34.8532,0
-3.77281,-31.7724,-63.5469,0
-5.65009,-31.6665,-41.8807,0
-10.6617,-31.3838,-39.66,0
-6.17558,-31.6369,-49.3204,0
-2.87998,-31.8228,-62.7387,0
-12.4042,-31.2855,-45.0406,0
-4.32771,-31.7411,-23.2087,0
-6.0915,-31.6416,-30.0745,0
-2.07309,-31.8683,-57.9858,0
-10.2509,-31.407,-0.715626,0
-6.21131,-31.6349,-48.1308,0
-8.03049,-31.5322,-48.324,0
-9.87838,-31.428,-12.9781,0
-14.0292,-31.1939,-1.61563,0
-7.68842,-31.5515,-4.2024,0
-10.7826,-31.377,-61.1461,0
-2.38076,-31.8509,-6.56562,0
-13.7345,-31.2105,-12.7027,0
-5.9774,-31.6481,-25.688,0
1.43913,-32.0664,-69.3214,0
1.5281,-32.0714,-69.318,0
-10.5684,-31.3891,-34.9594,0
-2.19207,-31.8616,-52.9505,0
-6.55006,-31.6157,-55.924,0
1.63882,-32.0777,-34.2283,0
-9.41299,-31.4543,-41.2049,0
-2.60444,-31.8383,-48.3423,0
-10.7991,-31.3761,-4.78893,0
1.38921,-32.0636,-6.56562,0
-11.6544,-31.3278,-19.173,0
-1.83685,-31.8816,-6.13656,0
0.690324,-32.0242,-29.3716,0
1.93834,-32.0946,-39.5825,0
1.48905,-32.0692,-47.4601,0
-5.5646,-31.6713,-7.92049,0
-6.84169,-31.5993,-19.2945,0
-2.965,-31.818,-4.57234,0
-2.77292,-31.8288,-8.87188,0
-9.38765,-31.4557,0.151346,0
-9.35118,-31.4577,-15.5179,0
-6.99023,-31.5909,-10.6955,0
-3.37137,-31.7951,-43.8231,0
-13.0417,-31.2496,-32.6662,0
-9.99217,-31.4216,-19.1623,0
-6.44833,-31.6215,-34.3638,0
-4.45843,-31.7337,-4.66757,0
-1.95547,-31.8749,-6.71616,0
-11.3766,-31.3435,-58.4903,0
-7.3343,-31.5715,-16.168,0
-5.14071,-31.6952,-62.647,0
-7.45057,-31.565,-27.2884,0
-11.9186,-31.3129,-66.8026,0
-10.6375,-31.3852,-68.6028,0
-9.76753,-31.4343,-18.6633,0
-9.04377,-31.4751,-31.4256,0
-10.9187,-31.3693,-53.4393,0
-1.14495,-31.9206,-21.8716,0
-14.6173,-31.1607,-18.742,0
-9.62069,-31.4425,-2.4559,0
-3.65277,-31.7792,-1.05734,0
1.98826,-32.0974,-2.82061,0
-13.0202,-31.2508,-60.2553,0
0.890007,-32.0354,-2.29063,0
-12.5448,-31.2776,-48.6841,0
-12.5109,-31.2795,-17.7566,0
-13.2923,-31.2354,-5.22054,0
-8.94863,-31.4804,-37.6238,0
-0.417347,-31.9617,-50.1313,0
-10.7015,-31.3816,-0.828129,0
-5.97421,-31.6482,-45.8484,0
-2.38592,-31.8506,-53.1124,0
-9.58337,-31.4446,-49.9666,0
-3.53948,-31.7856,-24.1807,0
-8.31028,-31.5165,-6.21091,0
-14.2307,-31.1825,-21.3241,0
-1.19377,-31.9179,-32.4471,0
-13.32,-31.2339,-8.21479,0
-4.93329,-31.707,-1.84063,0
-3.6836,-31.7774,-14.4969,0
0.477423,-32.0122,0.746876,0
-1.97231,-31.874,-3.13438,0
-2.38871,-31.8505,-20.8772,0
0.590483,-32.0185,-11.8852,0
-4.16977,-31.75,-43.6337,0
-7.69094,-31.5514,-24.4805,0
-5.70984,-31.6631,-55.3996,0
-10.3493,-31.4014,-37.6111,0
-12.2584,-31.2937,-3.64063,0
-2.4672,-31.8461,-66.8498,0
-5.27001,-31.688,-37.5186,0
-0.00856533,-31.9848,-17.0951,0
-2.97671,-31.8173,-5.25584,0
-12.3653,-31.2877,-27.3489,0
1.23325,-32.0548,-9.63018,0
-0.358009,-31.965,-31.9225,0
-9.43336,-31.4531,-15.0803,0
-8.55121,-31.5029,-15.2132,0
-12.0853,-31.3035,-16.2592,0
-10.9967,-31.3649,-11.5719,0
-11.7777,-31.3209,-39.7539,0
-3.63258,-31.7803,-18.2948,0
-6.3755,-31.6256,-43.6066,0
-5.82332,-31.6567,-21.3414,0
-11.7723,-31.3212,-47.3633,0
-13.0037,-31.2517,-64.942,0
-7.82987,-31.5436,-52.0703,0
12.8457,-29.3388,-8.72657,0
0.765031,-33.5626,-30.9623,0
12.8457,-29.3388,-4.81096,0
6.49738,-31.5584,-28.6592,0
11.241,-29.8999,-29.059,0
9.67082,-30.4489,-4.87812,0
8.78383,-30.759,-7.35313,0
5.36759,-31.9534,-29.505,0
-0.119131,-33.8718,-18.0004,0
3.709,-32.5333,-17.9369,0
9.83998,-30.3897,-51.3119,0
8.37761,-30.901,-19.0494,0
13.7425,-29.0253,-54.7998,0
12.0905,-29.6028,-56.1851,0
9.00586,-30.6813,-17.7903,0
4.85842,-32.1314,-16.2721,0
12.2793,-29.5368,-23.4711,0
9.33449,-30.5664,-21.0458,0
12.9401,-29.3058,-5.49688,0
11.005,-29.9824,-61.1483,0
2.80131,-32.8507,-35.4404,0
5.16491,-32.0243,-61.021,0
7.66171,-31.1513,-6.10013,0
11.189,-29.918,-25.4372,0
8.58203,-30.8295,-56.3804,0
-0.342504,-33.9499,-34.0345,0
7.20473,-31.3111,-53.4771,0
1.99964,-33.131,-25.0124,0
0.665819,-33.5973,-12.3407,0
8.2973,-30.9291,-53.4092,0
5.34672,-31.9607,-31.5232,0
11.4769,-29.8174,-61.628,0
9.01948,-30.6766,-61.8665,0
9.94961,-30.3514,-57.2136,0
5.69934,-31.8374,-25.2523,0
-1.57994,-34.3825,-69.2653,0
4.58234,-32.228,-26.0508,0
11.5241,-29.8009,-8.17445,0
3.57904,-32.5788,-9.03898,0
12.2548,-29.5454,-45.5608,0
10.204,-30.2625,-41.4794,0
4.21743,-32.3556,-14.8232,0
10.1012,-30.2984,-56.8042,0
1.45895,-33.32,-6.62188,0
8.898,-30.7191,-26.2284,0
4.98661,-32.0866,0.240623,0
6.59554,-31.5241,-64.6656,0
10.5741,-30.133,-63.779,0
6.68945,-31.4912,-21.0313,0
14.1693,-28.876,-55.0903,0
8.57799,-30.8309,-49.0966,0
7.23992,-31.2988,-33.3638,0
4.32367,-32.3184,-3.54689,0
3.75558,-32.517,-45.3986,0
12.3737,-29.5038,-11.0058,0
2.87958,-32.8233,-69.2221,0
0.432274,-33.679,-3.28188,0
12.7985,-29.3553,-25.6375,0
12.4209,-29.4873,-62.2427,0
2.53953,-32.9422,-18.5966,0
4.67498,-32.1956,-48.8549,0
10.4848,-30.1642,-1.39883,0
8.42363,-30.8849,-28.5321,0
6.33032,-31.6168,-8.46426,0
12.0433,-29.6193,-41.8805,0
5.72205,-31.8295,-54.5652,0
5.08785,-32.0512,-3.11229,0
2.70092,-32.8858,-15.0099,0
1.4385,-33.3272,-22.4857,0
13.4121,-29.1408,-33.7312,0
-1.33588,-34.2972,-35.1792,0
12.3465,-29.5133,-9.31546,0
5.28633,-31.9818,-67.442,0
6.81249,-31.4482,-6.81294,0
1.74751,-33.2191,-35.6732,0
12.9401,-29.3058,-17.351,0
2.00163,-33.1303,-40.838,0
8.05315,-31.0144,-12.8146,0
12.4892,-29.4635,-39.3244,0
7.0474,-31.3661,-16.2412,0
5.85947,-31.7814,-3.13438,0
13.4593,-29.1243,-48.6249,0
6.12792,-31.6876,-70.541,0
6.06539,-31.7094,-4.65707,0
9.32815,-30.5687,-59.3051,0
4.82199,-32.1442,-65.1818,0
1.32127,-33.3681,-10.0343,0
12.7985,-29.3553,-8.87934,0
4.86388,-32.1295,-49.4673,0
9.6,-30.4736,-61.5292,0
13.6481,-29.0583,-3.06424,0
2.56864,-32.932,-27.0441,0
3.91271,-32.4621,-58.4971,0
6.39906,-31.5928,-41.9267,0
6.06842,-31.7084,-57.0849,0
8.69463,-30.7902,-59.4074,0
13.5537,-29.0913,-60.7344,0
0.385255,-33.6954,0.967507,0
12.7041,-29.3883,-37.8218,0
8.22947,-30.9528,-0.370784,0
11.4769,-29.8174,-13.4574,0
-1.18425,-34.2442,-23.1659,0
3.16065,-32.725,-34.2899,0
6.0461,-31.7162,-15.9199,0
13.9785,-28.9428,-11.9094,0
3.52614,-32.5972,-22.5583,0
10.533,-30.1474,-65.7568,0
11.9017,-29.6688,-41.4985,0
0.987123,-33.485,-2.17813,0
5.16748,-32.0234,-26.7839,0
11.5115,-29.8053,-25.2582,0
9.85194,-30.3855,-51.2347,0
12.077,-29.6076,-54.6826,0
5.15346,-32.0283,-38.3599,0
4.1102,-32.393,-25.3082,0
-0.498932,-34.0046,-53.3386,0
6.83258,-31.4412,-50.7573,0
6.40214,-31.5917,-49.7408,0
2.05334,-33.1122,-2.74063,0
8.42837,-30.8833,-54.9919,0
9.1825,-30.6196,-24.5647,0
6.65608,-31.5029,-25.0084,0
6.88296,-31.4236,-14.5283,0
10.1133,-30.2941,-18.4431,0
1.56901,-33.2815,-49.0694,0
10.6648,-30.1013,-27.8513,0
19.0635,-25.791,-38.1344,0
11.8041,-32.2751,-65.2988,0
16.2681,-28.2878,-27.735,0
15.9405,-28.5805,-6.92962,0
22.4448,-22.7707,-57.0242,0
13.9859,-30.3263,-35.0123,0
18.7858,-26.039,-53.756,0
14.4202,-29.9384,-11.9656,0
16.1158,-28.4239,-17.0529,0
12.9977,-31.209,-24.6256,0
13.3502,-30.8941,-39.4818,0
13.5954,-30.6751,-18.1071,0
17.5473,-27.1453,-68.7098,0
19.5356,-25.3693,-58.5798,0
15.3809,-29.0802,-70.7297,0
21.7156,-23.4221,-33.3186,0
16.7941,-27.818,-42.4047,0
15.7057,-28.7902,-55.0163,0
21.579,-23.5441,-3.49572,0
17.8946,-26.835,-29.2678,0
12.2663,-31.8622,-26.8237,0
19.9134,-25.0319,-12.1927,0
14.2435,-30.0962,-57.2293,0
23.953,-21.4236,-31.0172,0
19.2637,-25.6121,-64.2937,0
18.5946,-26.2098,-9.82843,0
21.0071,-24.0549,-59.9905,0
19.6053,-25.307,-1.98605,0
19.7104,-25.2132,-30.1241,0
18.6826,-26.1312,0.461936,0
13.5318,-30.7319,-5.55313,0
18.459,-26.3309,-39.4435,0
19.4203,-25.4723,-46.0959,0
12.8395,-31.3502,-43.6806,0
20.7088,-24.3214,-1.05313,0
14.8603,-29.5453,-10.6313,0
21.9242,-23.2358,-9.79218,0
13.1008,-31.1169,-65.7512,0
22.0885,-23.089,-23.9345,0
13.175,-31.0506,-11.6072,0
21.5356,-23.5829,-48.6613,0
21.9303,-23.2303,-13.8754,0
12.6247,-31.5421,-44.0119,0
19.0373,-25.8143,-17.5832,0
24.0649,-21.3237,-23.98,0
12.0737,-32.0343,-30.8388,0
19.1838,-25.6835,-69.2219,0
15.4877,-28.9849,-17.2189,0
21.6953,-23.4402,-21.1665,0
23.5428,-21.79,-64.9659,0
23.7293,-21.6234,-11.616,0
17.7869,-26.9312,-54.3063,0
18.6961,-26.1191,-5.39801,0
19.7769,-25.1538,-19.9135,0
20.8052,-24.2353,-52.204,0
14.7904,-29.6077,-3.55903,0
15.5472,-28.9317,-19.6971,0
14.072,-30.2494,-63.1433,0
15.071,-29.3571,-26.7581,0
19.9126,-25.0325,-8.82463,0
21.5138,-23.6023,-5.50005,0
18.1238,-26.6303,-34.354,0
20.2024,-24.7737,-50.2312,0
23.1831,-22.1113,-42.6662,0
14.6569,-29.727,-56.7606,0
18.5833,-26.2198,-34.5779,0
17.4553,-27.2274,-24.3846,0
15.1544,-29.2826,-5.27188,0
22.536,-22.6893,-48.6138,0
14.8504,-29.5541,-31.4586,0
19.212,-25.6583,-2.15294,0
15.9165,-28.6019,-27.5958,0
22.7853,-22.4666,-67.4431,0
16.0693,-28.4654,-23.1986,0
18.4916,-26.3018,-4.25903,0
12.3265,-31.8085,-8.62195,0
22.1258,-23.0557,-13.3647,0
13.5441,-30.7209,-9.07235,0
16.5397,-28.0452,-6.53811,0
14.8961,-29.5133,-1.80748,0
21.0817,-23.9883,-13.8318,0
16.0641,-28.4701,-5.9197,0
12.3049,-31.8278,-65.1986,0
13.9934,-30.3196,-50.3041,0
22.6852,-22.5561,-67.8965,0
13.0499,-31.1624,-9.6092,0
17.2559,-27.4055,-4.51329,0
23.181,-22.1132,-49.8721,0
16.223,-28.3281,-44.1232,0
12.2935,-31.838,-14.1971,0
22.1348,-23.0477,-21.6931,0
23.2072,-22.0898,-63.1603,0
20.5432,-24.4692,-15.7318,0
12.9694,-31.2343,-47.6222,0
18.116,-26.6373,-37.5726,0
18.9426,-25.8989,-53.8684,0
16.3839,-28.1844,-10.9651,0
17.7575,-26.9574,-65.6577,0
16.1414,-28.401,-8.50091,0
14.8937,-29.5155,-24.0715,0
13.4581,-30.7978,-5.12951,0
22.5733,-22.656,-39.5843,0
21.7529,-23.3888,-13.9414,0
16.5891,-28.0011,-30.7855,0
21.9456,-23.2166,-42.7694,0
19.9394,-25.0086,-8.02813,0
18.8301,-25.9994,-7.6481,0
18.6339,-26.1747,-42.4263,0
14.7918,-29.6064,-44.9455,0
22.6106,-22.6227,-11.6931,0
15.3267,-29.1287,-51.1637,0
19.1318,-25.73,-45.4632,0
21.2231,-23.862,-36.5314,0
23.2195,-22.0788,-56.7535,0
13.4845,-30.7741,-9.24381,0
23.2818,-22.0231,-56.5004,0
17.4247,-27.2547,-49.1567,0
15.0484,-29.3773,-48.5446,0
18.5265,-26.2706,-31.5946,0
18.8381,-25.9923,-22.4814,0
20.9007,-24.1499,-48.0312,0
19.068,-25.787,-8.64688,0
14.1731,-30.1591,-3.17473,0
20.3319,-24.658,-60.5735,0
22.1517,-23.0325,-40.2841,0
18.4432,-26.345,-9.17143,0
24.1022,-21.2904,-26.0303,0
21.8648,-23.2889,-10.3205,0
12.8237,-31.3644,-59.3471,0
11.9599,-32.136,-26.9474,0
13.186,-31.0407,-41.2781,0
20.1755,-24.7977,-43.4516,0
17.7827,-26.935,-69.717,0
22.9089,-22.3562,-44.6507,0
12.8078,-31.3786,-57.5591,0
23.4683,-21.8566,-40.0738,0
16.2952,-28.2636,-58.3461,0
23.431,-21.8899,-0.678736,0
13.4486,-30.8062,-26.758,0
19.584,-25.326,-22.2178,0
29.8507,-11.6173,-59.6817,0
28.9684,-13.4482,-6.5985,0
23.3625,-25.0815,-14.9539,0
23.6302,-24.526,-14.0683,0
29.2154,-12.9357,-4.25938,0
26.4364,-18.7025,-38.7859,0
27.4327,-16.635,-46.586,0
27.6979,-16.0848,-51.7662,0
29.5902,-12.1579,-46.1777,0
26.085,-19.4318,-18.0025,0
26.1631,-19.2697,-22.2088,0
27.1163,-17.2916,-56.0553,0
26.1797,-19.2352,0.690624,0
23.1959,-25.4272,-5.72187,0
24.502,-22.7169,-68.0455,0
29.1344,-13.1038,-46.7017,0
24.9593,-21.7679,-26.0034,0
23.4724,-24.8535,-14.8396,0
28.3332,-14.7664,-55.6997,0
26.4855,-18.6007,-0.0968742,0
29.5244,-12.2943,-33.8504,0
23.3335,-25.1418,-23.5526,0
29.9054,-11.5038,-35.0487,0
24.3437,-23.0453,-59.0947,0
23.2047,-25.409,-51.6548,0
23.4127,-24.9773,-11.0247,0
25.3413,-20.9751,-44.7909,0
25.9869,-19.6354,-6.89541,0
27.3033,-16.9037,-36.3254,0
28.927,-13.5341,-64.9079,0
23.9064,-23.9529,-41.7741,0
26.7582,-18.0348,-21.4892,0
26.658,-18.2427,-30.2392,0
24.9645,-21.757,-19.2444,0
