x,y,z,global_index
26.754,17.9853,-171.024,0
13.7794,28.8088,-188.993,0
-8.40678,30.8908,-178.781,0
-32.0936,-1.92038,-190.726,0
-29.7254,-13.9155,-70.5786,0
-25.9822,-18.1062,-69.6911,0
-3.78722,-31.2757,-72.7242,0
-13.8842,-30.7061,-125.914,0
9.68177,-29.9205,-79.828,0
23.0386,-21.5765,-85.2087,0
20.9491,-23.4429,-138.461,0
25.1589,-20.213,-80.9052,0
30.0089,-10.1485,-108.742,0
28.8319,12.7954,-71.4695,0
30.2009,13.3831,-74.7099,0
27.974,15.8762,-82.7312,0
30.4909,13.0584,-133.575,0
16.2042,27.0907,-95.2434,0
14.8529,27.7419,-85.4787,0
-0.0390595,31.4915,-103.377,0
-31.6161,-6.33234,-10.6546,0
-24.8721,-20.0923,-20.2403,0
-29.8217,-14.5509,-0.220044,0
-26.5464,-18.2178,-37.1673,0
-12.032,-31.3065,-28.6431,0
-7.82987,-31.5436,-52.0703,0
22.7853,-22.4666,-67.4431,0
17.7827,-26.935,-69.717,0
32.6564,3.35684,-44.5636,0
31.416,12.7659,-57.8656,0
2.13654,31.8647,-66.7382,0
-3.02318,32.7731,-12.4792,0
-12.1652,31.9526,-25.5317,0
-16.7544,27.8535,-45.2555,0
-20.8513,24.1941,-21.5464,0
-28.2964,14.8428,-3.92188,0
-31.4103,10.1924,-30.775,0
-32.6769,-1.79815,60.864,0
-32.608,-1.99524,38.7359,0
-31.2336,-5.92631,36.336,0
-30.5673,-12.9729,51.4204,0
-15.8563,-27.2584,51.1514,0
-21.6027,-24.4893,39.7394,0
22.9336,-24.8311,58.3954,0
33.2002,0.301605,17.1499,0
14.7692,27.7823,33.1802,0
24.5121,23.0873,3.90463,0
12.3853,28.931,61.5861,0
16.4238,26.9849,24.6745,0
-29.0524,12.1333,2.74062,0
-30.761,12.9113,2.74904,0
-31.4413,0.851581,49.4567,0
-29.6358,-11.9961,134.958,0
-29.9446,-11.113,117.198,0
-24.9543,-20.0002,74.8609,0
5.73912,-31.8235,135.978,0
31.9296,-0.985992,79.9175,0
24.6309,23.5797,120.696,0
14.505,28.4591,138.548,0
22.9844,24.3731,73.1695,0
6.98421,31.5913,99.7942,0
-19.1088,25.7505,125.258,0
-26.7944,17.9596,134.563,0
-32.5408,-2.1874,209.053,0
-28.7506,-13.028,179.442,0
-21.1584,-23.5067,157.008,0
-12.0956,-29.0706,167.621,0
-2.67091,-31.3387,163.624,0
22.0152,22.5474,192.805,0
21.277,24.6463,153.258,0
-1.20785,32.8833,172.669,0
-26.3734,17.6927,194.398,0
-27.6129,15.1207,187.926,0
-31.6063,-2.07321,202.691,0
-29.2893,-12.9873,280.278,0
-30.1144,-10.6274,241.19,0
-33.0432,-2.25081,212.48,0
-30.5872,-9.27507,276.737,0
-23.4458,-21.689,271.976,0
-25.3873,-19.5155,253.233,0
-29.0123,-15.457,249.904,0
-31.3186,-12.8749,217.756,0
-25.7948,-19.0592,235.748,0
-21.2566,-25.2057,253.739,0
-22.1229,-24.7882,214.297,0
-7.40479,-31.5675,280.031,0
16.0891,-28.4478,280.022,0
18.2455,-26.5216,273.811,0
27.3878,-16.7282,277.061,0
27.2565,-17.0007,214.301,0
25.1336,-21.4061,243.742,0
28.409,-14.6091,218.013,0
31.5628,-7.48922,274.014,0
31.8204,-2.92279,273.692,0
31.542,-7.85829,239.57,0
31.7645,-3.91234,279.71,0
31.762,-3.95769,278.185,0
32.0411,0.989847,278.506,0
31.8174,-2.97556,272.277,0
31.1106,7.77815,278.668,0
25.0396,19.9047,276.24,0
11.2289,30.0378,241.041,0
11.302,30.0026,210.186,0
17.291,27.1166,275.678,0
21.1899,25.2378,278.186,0
14.0655,28.671,276.5,0
10.0325,31.4193,227.032,0
5.24088,31.6896,264.801,0
-1.43913,32.0664,278.746,0
-0.549873,32.0163,209.995,0
-7.87027,31.0784,227.223,0
-6.51193,31.5533,256.219,0
-22.8107,22.4439,271.746,0
-24.8335,22.0288,241.507,0
-24.8583,21.9775,247.923,0
-27.35,16.8067,274.418,0
-32.0129,-0.490641,276.673,0
-31.5033,8.54291,279.875,0
-30.2181,-8.8307,289.944,0
-30.579,-7.79843,301.348,0
-32.0219,-3.67156,287.77,0
-28.4854,-13.7865,280.336,0
-30.3223,-8.53262,301.212,0
-33.11,-0.559596,286.385,0
-31.7667,-4.40146,291.89,0
-29.9359,-9.63769,297.53,0
-28.4854,-13.7865,294.763,0
-28.4108,-13.9997,303.886,0
-31.5081,-5.141,314.139,0
-28.975,-14.7555,298.417,0
-29.2389,-14.4601,312.937,0
-22.3547,-22.1674,296.131,0
-22.2403,-22.2955,302.566,0
-24.0722,-20.2445,310.496,0
-29.4269,-14.2496,304.246,0
-26.9145,-17.0624,311.845,0
-29.4321,-14.2438,289.718,0
-30.2342,-13.3458,289.784,0
-19.7016,-25.4054,287.253,0
-17.6629,-26.3878,280.898,0
-17.4573,-26.4869,323.174,0
-23.659,-23.4984,313.03,0
-8.2464,-31.0242,317.983,0
-3.4041,-31.2973,325.827,0
-2.77033,-31.3331,287.674,0
-0.769179,-31.4459,286.34,0
-7.38362,-31.0728,344.66,0
-8.71358,-30.9978,285.471,0
-10.1049,-30.9193,294.157,0
-5.97586,-31.1522,347.034,0
0.157866,-31.4982,299.842,0
0.338583,-31.5084,314.788,0
2.31011,-32.4979,285.133,0
-0.736467,-33.5631,305.329,0
2.18083,-32.5431,324.372,0
10.6978,-29.5653,286.719,0
4.93203,-31.5812,297.779,0
8.3462,-30.3875,295.206,0
13.1729,-28.6999,318.989,0
4.44742,-31.7506,306.564,0
6.35218,-31.0847,279.835,0
11.6154,-29.2445,291.748,0
12.3288,-28.995,300.412,0
6.37488,-31.0767,294.839,0
9.25856,-30.0685,282.341,0
9.26535,-30.0661,281.879,0
16.5906,-27.3359,306.689,0
11.5819,-31.8098,309.007,0
19.2223,-24.9852,286.743,0
22.1836,-22.3402,314.059,0
11.5255,-31.8601,318.334,0
27.9807,-14.3574,287.026,0
25.662,-19.1691,295.124,0
28.15,-14.0061,295.267,0
28.4148,-13.4566,279.779,0
27.4282,-15.5039,282.763,0
28.2564,-13.7852,281.515,0
26.5915,-17.2402,305.344,0
25.147,-20.2379,314.307,0
27.6812,-14.9789,291.402,0
31.5945,1.86492,284.007,0
31.3957,-1.65936,298.401,0
30.6701,-14.5237,300.882,0
31.0416,-7.93737,292.012,0
31.0957,-6.97837,305.442,0
31.1655,-5.74006,279.246,0
30.6995,-14.002,285.846,0
30.9771,-9.08064,307.608,0
31.4859,-0.0607817,307.994,0
30.9247,-10.0094,307.917,0
31.0494,-7.79891,284.18,0
29.0629,12.1346,303.587,0
29.5563,10.7235,286.967,0
31.7853,4.34829,296.335,0
31.9338,3.92353,298.865,0
30.8314,7.07656,290.995,0
28.4194,13.9753,303.933,0
30.1339,9.07155,304.385,0
32.9346,1.06105,286.351,0
32.6395,1.9053,293.421,0
31.4246,5.37999,315.778,0
27.1846,16.76,294.619,0
21.774,22.8176,299.818,0
25.3132,18.8551,290.94,0
27.6755,16.2105,309.068,0
25.7118,18.4089,289.218,0
26.8677,17.1148,294.157,0
28.7949,14.9572,296.494,0
22.3343,22.1902,291.896,0
22.1403,22.4074,309.859,0
23.8333,20.512,302.97,0
13.2762,28.5017,279.931,0
13.6009,28.3452,308.296,0
23.6514,23.5021,309.165,0
23.9492,23.3586,295.969,0
15.5307,27.4153,299.759,0
20.7357,24.9071,296.091,0
20.1047,25.2112,306.123,0
16.5401,26.9289,280.378,0
19.3824,25.5592,293.919,0
4.87796,31.2142,316.668,0
4.14721,31.2554,296.299,0
-0.837789,31.5366,284.754,0
5.12858,31.2,281.845,0
5.22991,31.1943,321.197,0
1.1194,31.4262,307.86,0
6.69975,31.1114,291.602,0
7.58571,31.0614,314.379,0
14.4046,30.6768,301.018,0
2.71759,31.336,285.308,0
-6.98181,30.8645,292.756,0
-7.94715,30.527,286.772,0
-11.2329,29.3782,286.634,0
-0.913685,32.9862,297.716,0
-12.9841,28.7659,303.357,0
-2.60057,32.3964,281.097,0
-1.49918,32.7814,284.979,0
-7.35551,30.7339,292.656,0
-13.4375,30.1523,315.874,0
-16.5888,27.3375,293.597,0
-19.6657,24.5892,317.377,0
-23.7297,20.9592,285.265,0
-14.8283,28.91,301.53,0
-21.169,23.2465,336.978,0
-22.8921,21.7073,297.417,0
-14.8564,28.885,311.046,0
-15.6845,28.1452,320.514,0
-13.0102,30.534,304.287,0
-21.7361,22.7399,300.799,0
-15.159,28.6146,284.204,0
-21.9606,22.5394,305.27,0
-29.1527,11.9251,306.112,0
-24.8486,20.8572,296.717,0
-26.9579,16.4799,303.604,0
-23.6524,23.3395,282.58,0
-27.877,14.5726,302.558,0
-24.9973,20.5484,290.909,0
-24.4852,21.6111,294.182,0
-24.7033,21.1585,281.104,0
-25.3427,19.8316,291.355,0
-31.1378,6.23115,321.064,0
-30.9619,9.34974,310.816,0
-31.2243,4.69908,304.78,0
-30.7815,12.5489,322.716,0
-31.2975,3.40164,301.027,0
-31.0215,8.29279,296.561,0
-31.2172,4.82352,310.853,0
-31.0468,7.84472,306.923,0
-31.362,2.25729,279.815,0
-30.877,10.8554,321.867,0
-29.1954,-13.2559,414.757,0
-19.6879,-25.9616,366.631,0
-1.24144,-34.2642,411.852,0
8.79285,-30.7558,378.356,0
18.6917,-26.1231,393.695,0
16.1839,-28.363,385.169,0
32.0411,0.990945,351.223,0
17.719,26.9104,362.986,0
14.6565,28.3862,360.981,0
4.10206,31.7538,361.3,0
12.4861,31.2809,356.451,0
4.09073,31.7545,373.72,0
-13.6587,29.0545,359.597,0
-31.5475,7.75935,396.465,0
-31.9523,0.58434,394.112,0
-32.0658,-1.42766,353.449,0
-8.8188,-30.9919,420.276,0
10.3863,30.9035,489.429,0
-1.73405,32.6993,471.661,0
-25.3543,19.8076,469.507,0
-73.2903,-1.3639,-425.161,1
-68.9285,-21.4265,-444.88,1
-60.8052,-38.0471,-451.57,1
-32.998,-64.1069,-440.598,1
-28.1385,-65.8856,-455.28,1
-19.3399,-69.3933,-475.03,1
-14.4403,-72.2101,-421.478,1
-0.966583,-73.8561,-445.477,1
3.28071,-72.8249,-476.362,1
12.387,-70.6141,-423.892,1
34.9725,-63.0511,-448.194,1
49.3828,-51.9921,-432.56,1
69.0041,-21.8387,-451.047,1
73.3654,1.05469,-451.221,1
55.7042,45.969,-468.484,1
55.671,45.9995,-424.642,1
29.5621,65.3646,-482.143,1
28.9713,67.8931,-489.661,1
0.811142,71.6397,-470.854,1
-15.0255,71.8993,-467.993,1
-38.629,60.3802,-433.225,1
-44.228,57.5973,-466.018,1
-62.0239,38.6892,-438.851,1
-69.5872,18.0953,-458.395,1
-72.0312,10.1657,-437.673,1
-71.6606,-5.97794,-416.052,1
-60.9265,-37.0417,-383.106,1
-41.9772,-57.6207,-413.19,1
-38.7517,-59.586,-361.887,1
11.6629,-70.2804,-349.967,1
17.0654,-70.4067,-411.51,1
63.2583,-33.8762,-412.772,1
62.427,-36.1473,-369.861,1
67.9413,-25.445,-367.971,1
71.8782,5.08165,-405.093,1
70.757,16.3105,-385.265,1
68.1421,21.9447,-393.808,1
66.7348,24.977,-408.078,1
70.7683,16.2863,-420.433,1
66.6529,29.2022,-361.148,1
65.7701,30.4108,-358.342,1
65.3942,30.9254,-399.041,1
57.6605,43.4972,-416.834,1
46.0241,55.155,-367.105,1
40.0618,58.7877,-395.562,1
30.4485,64.5129,-394.362,1
29.0248,67.3837,-397.624,1
2.95863,71.234,-412.009,1
4.7293,71.3081,-400.198,1
-24.3479,67.0268,-372.641,1
-33.104,63.8028,-374.995,1
-41.3472,59.9983,-395.224,1
-58.2121,41.0065,-384.998,1
-60.4254,41.6159,-397.611,1
-64.9306,29.3073,-406.029,1
-69.0462,18.3519,-386.097,1
-71.1504,0.961201,-416.391,1
-70.118,-14.4303,-287.802,1
-71.3269,-16.2588,-328.991,1
-64.9903,-32.3177,-321.062,1
-56.0127,-45.6853,-295.432,1
-59.5572,-42.4255,-336.826,1
-59.3573,-42.6094,-336.223,1
-39.6067,-59.6448,-285.653,1
-49.9826,-53.3229,-334.853,1
-27.5089,-68.1209,-299.938,1
18.3474,-70.3575,-308.475,1
37.2413,-61.3939,-312.643,1
40.8549,-61.2651,-295.415,1
64.8442,-30.9838,-334.322,1
61.7411,-39.4618,-308.624,1
70.1099,-14.7398,-337.294,1
66.4686,26.7267,-297.993,1
61.7191,36.796,-286.667,1
59.7245,42.2717,-301.734,1
51.3188,52.5087,-315.716,1
38.3159,62.1605,-316.235,1
37.9459,62.2959,-287.092,1
27.9247,68.0561,-281.8,1
15.3025,72.2461,-348.07,1
-1.95857,73.1459,-348.885,1
-15.0005,69.9795,-304.364,1
-17.1857,70.8967,-335.983,1
-43.0484,58.8799,-279.912,1
-53.9484,48.9559,-323.673,1
-68.7426,23.5174,-301.908,1
-71.99,9.18104,-327.079,1
-67.0,-24.4056,-237.942,1
-68.4737,-21.2304,-220.097,1
-62.3834,-35.0472,-263.182,1
-53.9306,-46.9275,-227.452,1
-52.0827,-48.6269,-238.225,1
-34.4363,-63.0533,-274.422,1
-1.19319,-71.1601,-227.062,1
0.804679,-72.9166,-213.534,1
15.5693,-71.101,-220.037,1
30.1102,-65.9897,-222.024,1
37.1352,-60.8583,-209.808,1
60.4455,-41.5609,-241.311,1
65.3499,-28.1616,-223.619,1
71.0966,0.325788,-211.728,1
70.2707,11.7028,-222.42,1
66.3158,25.8799,-258.982,1
53.3641,47.4485,-224.919,1
53.9229,46.9346,-228.733,1
42.288,57.4313,-245.013,1
26.9637,65.7884,-218.179,1
30.0523,64.6579,-275.13,1
26.403,67.7921,-234.529,1
18.7141,68.9897,-262.082,1
3.78272,71.2685,-231.488,1
8.65033,71.4722,-232.382,1
-6.81966,71.4562,-264.724,1
-7.33808,71.3304,-274.869,1
-12.3742,70.1077,-268.21,1
-4.49941,72.0196,-217.488,1
-48.6041,52.1075,-233.046,1
-59.6753,38.605,-255.575,1
-56.0592,44.5401,-260.076,1
-53.87,48.133,-270.819,1
-70.7446,-17.5135,-161.354,1
-62.4547,-35.789,-179.35,1
-66.614,-30.0948,-182.589,1
-62.4716,-35.7659,-140.087,1
-43.7059,-57.1472,-180.037,1
-31.7912,-64.5486,-208.744,1
-27.9973,-65.9373,-171.011,1
-33.2121,-64.0286,-160.602,1
-14.5289,-72.2138,-195.492,1
-10.8799,-72.061,-163.765,1
-10.8853,-72.0613,-207.201,1
61.9261,-38.9563,-165.862,1
69.4819,-18.7711,-200.648,1
69.7233,-17.2215,-208.629,1
68.3872,-25.7991,-185.175,1
70.4348,18.181,-193.023,1
65.6399,31.4284,-175.713,1
68.6481,27.3101,-196.723,1
67.1345,29.3823,-172.638,1
26.5082,66.4823,-187.522,1
24.3419,68.6142,-208.341,1
25.5745,68.4222,-186.458,1
-0.624776,71.5796,-142.469,1
-12.446,70.5997,-208.864,1
-9.78694,71.2453,-176.538,1
-22.2996,68.5233,-160.614,1
-23.7106,67.8684,-139.852,1
-56.0114,45.5701,-157.565,1
-52.3227,51.6241,-165.507,1
-69.6323,17.8059,-144.957,1
-71.7935,4.48589,-167.499,1
-69.9174,-18.1197,-110.194,1
-56.9623,-44.1393,-85.4474,1
-58.5597,-42.6703,-137.78,1
-39.6698,-59.0266,-95.6694,1
-27.1139,-67.6813,-113.986,1
-16.2049,-69.3806,-116.841,1
12.164,-70.1587,-80.1892,1
13.4106,-72.1029,-106.56,1
27.2165,-65.6955,-106.054,1
25.1632,-66.6484,-134.045,1
39.9056,-61.5659,-90.1643,1
41.8212,-59.4829,-133.653,1
56.9827,-43.0244,-84.9743,1
64.5198,-30.4296,-127.897,1
72.8463,1.09407,-111.207,1
68.5098,21.1526,-123.483,1
67.1366,28.54,-77.6966,1
60.2527,41.1133,-109.423,1
61.4907,39.9747,-81.7777,1
55.241,45.7223,-137.496,1
44.7384,55.9383,-98.735,1
29.3092,64.9299,-132.216,1
39.7494,61.1086,-87.8387,1
14.0286,71.6973,-108.896,1
-39.3625,59.2313,-102.828,1
-43.6521,57.4921,-133.058,1
-51.8738,51.4093,-79.8717,1
-64.6374,30.1082,-83.3365,1
-69.3725,16.2566,-101.467,1
-70.91,-17.1571,-48.3315,1
-65.2611,-31.9469,-67.6012,1
-39.5892,-59.6555,-47.1565,1
-13.7769,-70.2599,-68.6957,1
-10.128,-72.0296,-15.8097,1
21.1482,-69.0577,-3.32855,1
31.437,-65.6336,-44.0262,1
40.7424,-58.8365,-70.3057,1
56.9659,-44.0035,-45.6722,1
59.3958,-40.0154,-31.6894,1
71.7955,-4.53482,-45.0406,1
72.2473,-15.3314,-4.80083,1
69.2353,20.7654,-40.7406,1
71.9617,14.8909,-68.694,1
64.3107,33.2481,-48.9781,1
63.8409,33.8913,-5.75696,1
22.0174,68.9763,-50.905,1
-38.6878,60.3373,-57.2405,1
-42.4868,59.4906,-65.1219,1
-54.1403,48.641,-51.045,1
-66.5951,26.2,-60.1719,1
-68.0116,28.2107,-62.9805,1
-71.5956,-0.241203,-37.8238,1
-72.1722,13.5354,-66.3002,1
-71.8353,-5.25818,27.6164,1
-65.7798,-27.0348,68.429,1
-66.7115,-25.0274,18.1414,1
-60.6891,-37.3667,30.2653,1
-67.3285,-28.2773,69.3565,1
-59.6937,-41.6274,42.2919,1
-52.7955,-47.9714,12.1547,1
-39.7166,-58.9981,19.6666,1
-43.0648,-56.9581,46.2732,1
-17.8242,-69.1284,28.1094,1
3.46133,-72.2716,46.639,1
8.6254,-71.0178,69.2653,1
21.4036,-68.3933,68.2906,1
37.9354,-60.2737,29.4876,1
47.2212,-53.6112,48.5202,1
39.9222,-61.5478,39.0037,1
71.6533,-12.9786,8.02205,1
60.2733,37.936,50.5144,1
66.9689,28.7696,59.3935,1
58.5944,40.2344,59.3601,1
51.6295,51.7396,26.7963,1
25.7005,67.9015,47.7451,1
-7.99965,71.1698,61.7419,1
-45.6712,55.2966,65.126,1
-64.5917,30.2333,3.68934,1
-64.9555,29.2393,5.74974,1
-62.1294,36.9605,25.3673,1
-67.7752,26.5115,38.4073,1
-71.5324,10.0899,13.3156,1
-71.9514,-6.87869,125.616,1
-70.1949,-18.6979,78.3235,1
-70.0744,-18.9574,132.435,1
-55.0344,-46.585,78.8934,1
-28.7594,-67.9261,82.0449,1
21.4324,-68.9257,125.344,1
15.0906,-71.869,75.9465,1
57.0544,-43.8582,96.3832,1
71.6787,-1.74332,103.806,1
70.0361,14.7676,126.072,1
65.3484,31.8275,120.266,1
60.9704,37.821,88.9063,1
52.3452,49.0582,85.8095,1
56.5739,45.1691,114.255,1
51.1781,52.5944,100.974,1
50.5083,53.0026,95.2018,1
27.5744,66.0921,138.327,1
34.0565,63.7195,130.302,1
17.8928,69.6187,138.074,1
23.3979,68.7612,90.9753,1
12.705,72.1374,130.755,1
-20.3417,69.432,119.379,1
-59.7964,39.3579,112.351,1
-61.6947,39.5885,111.279,1
-54.4802,-46.422,208.542,1
-50.5635,-52.3891,155.991,1
-45.6995,-55.3527,174.455,1
-43.4741,-56.7087,159.369,1
-15.5786,-69.4781,165.245,1
-11.3858,-71.5867,161.981,1
35.6667,-61.9309,175.243,1
71.3804,-6.45681,176.533,1
71.5501,-10.5115,206.304,1
71.5665,-10.9033,200.364,1
71.5298,-10.0264,162.123,1
72.6621,1.85299,176.069,1
60.5761,37.5215,162.225,1
60.3842,40.9923,168.46,1
52.4294,48.3081,146.204,1
44.3817,56.1557,195.171,1
33.2491,63.4878,155.522,1
-5.07427,71.88,152.076,1
-12.0306,70.1911,174.002,1
-3.02909,72.3765,160.206,1
-38.9089,59.5626,191.829,1
-50.73,49.7959,205.42,1
-43.5792,57.5713,143.325,1
-51.1601,52.5806,192.361,1
-63.6043,32.9307,193.51,1
-69.1939,17.4031,165.068,1
-71.2203,-9.89019,223.002,1
-71.6172,-8.25534,240.548,1
-70.9259,-11.1028,258.976,1
-73.4197,-0.830789,216.052,1
-73.4556,-0.682837,278.965,1
-68.0349,-23.3519,233.411,1
-24.2479,-68.6288,269.966,1
7.85206,-71.7151,254.312,1
14.7811,-72.0127,256.751,1
43.5118,-58.376,277.608,1
68.5334,-24.8604,247.39,1
71.9072,-7.20439,269.165,1
71.9295,-7.7358,256.917,1
71.9003,-7.03869,233.099,1
72.209,-14.4142,276.891,1
71.7476,-3.3897,261.544,1
72.142,6.0934,211.66,1
57.3208,44.4823,230.485,1
50.7395,50.5348,268.167,1
50.8263,50.455,251.652,1
-51.6181,52.7805,272.981,1
-56.2683,45.1484,265.848,1
-71.7783,-5.49291,279.587,1
-55.7262,-45.2761,332.998,1
-50.6902,-52.312,307.694,1
-16.586,-69.3212,348.994,1
0.565192,-72.9747,330.843,1
16.1546,-70.8294,290.882,1
35.408,-62.1199,304.961,1
48.8964,-51.7897,281.077,1
54.7016,-46.7681,298.718,1
71.2193,-2.60776,349.65,1
71.0754,8.38823,334.196,1
67.4699,28.0838,324.081,1
62.9432,34.2809,287.003,1
51.952,48.7471,300.649,1
41.1979,58.0955,315.95,1
41.5838,57.8604,300.773,1
52.0944,51.4564,297.461,1
43.2394,56.8517,320.139,1
-33.4594,63.5433,336.875,1
-59.2322,39.3323,341.157,1
-65.9525,26.5152,294.746,1
-64.6085,30.1873,343.405,1
-62.4972,35.9555,290.224,1
-67.8492,26.0362,281.681,1
-70.5051,-12.8358,377.349,1
-65.8053,-28.1559,407.413,1
-62.912,-35.1629,393.472,1
-51.5941,-52.341,395.501,1
-39.1926,-59.8971,395.935,1
-8.09965,-71.9447,389.255,1
7.54838,-71.7888,390.971,1
8.32466,-71.6003,407.642,1
22.1796,-68.579,357.001,1
17.8471,-70.5897,408.941,1
70.788,11.6704,349.705,1
66.1796,27.3495,411.159,1
68.0512,23.3169,372.626,1
64.5161,32.967,375.389,1
65.6434,31.4236,414.082,1
53.5164,47.9811,383.087,1
52.7444,48.691,354.108,1
61.4482,40.6865,373.975,1
39.0681,59.9729,395.33,1
-3.1086,72.8667,406.085,1
-51.6688,52.6973,369.802,1
-52.514,51.3101,400.948,1
-70.1931,14.2056,394.366,1
-72.2179,14.6275,394.253,1
-72.9402,-0.707323,461.619,1
-71.9529,-4.77411,473.651,1
-67.1154,-28.569,426.944,1
-41.9746,-57.6223,428.494,1
-28.0175,-65.4027,476.841,1
-15.6968,-69.4597,477.966,1
-26.6325,-67.7563,426.701,1
-20.7403,-68.6741,447.275,1
-14.1425,-71.702,489.83,1
47.025,-53.8245,459.518,1
66.0148,-26.345,427.95,1
65.1078,-28.8232,464.415,1
71.3328,-5.31956,427.407,1
67.9726,22.31,424.523,1
68.1758,21.8723,423.059,1
61.0675,36.8487,485.761,1
53.6756,47.1619,428.165,1
60.6578,40.7407,423.57,1
52.5557,51.1753,474.632,1
39.2956,61.2747,443.418,1
29.0549,67.379,487.309,1
4.68251,71.3061,452.344,1
-18.2044,69.8781,480.157,1
-26.7446,65.9145,469.824,1
-37.0024,60.9552,471.63,1
-35.5422,62.0218,477.693,1
-54.3621,47.3254,479.777,1
-67.4107,28.8516,444.549,1
-68.0425,24.7953,480.958,1
-112.899,-25.3012,-440.639,2
-105.235,-48.9361,-474.671,2
-97.5013,-62.5744,-443.267,2
-95.0276,-65.6101,-425.414,2
-64.8379,-97.4778,-431.604,2
-57.1971,-100.742,-481.313,2
3.70828,-116.71,-427.729,2
41.3434,-110.026,-458.046,2
55.2582,-103.463,-488.778,2
83.0036,-81.1354,-419.626,2
95.0042,-65.6552,-465.134,2
104.651,-52.3803,-421.569,2
110.807,-35.6822,-481.952,2
112.336,-26.3286,-422.814,2
116.452,-12.2094,-440.023,2
115.474,0.0516349,-438.229,2
114.607,14.0647,-464.262,2
116.014,15.9417,-476.364,2
112.164,32.096,-431.816,2
105.039,49.2463,-442.497,2
107.298,45.667,-436.567,2
100.36,59.0658,-451.351,2
58.6277,100.131,-429.414,2
57.5798,100.579,-440.136,2
58.1342,100.342,-424.08,2
22.6221,114.277,-473.497,2
14.3751,116.625,-454.974,2
2.44187,115.673,-462.214,2
0.260704,117.517,-439.854,2
-34.5275,111.013,-453.97,2
-54.0259,102.023,-445.36,2
-43.4256,108.712,-481.142,2
-53.6898,104.741,-489.975,2
-53.8422,104.617,-470.519,2
-56.9815,102.059,-445.221,2
-72.6942,90.4703,-441.616,2
-85.655,77.6141,-476.451,2
-86.0937,77.0315,-463.377,2
-93.4276,68.3798,-469.142,2
-111.285,32.7566,-476.769,2
-111.26,32.9138,-478.483,2
-115.992,6.44284,-461.483,2
-114.943,-17.5931,-412.066,2
-110.918,-33.5711,-352.914,2
-105.66,-47.3348,-401.822,2
-92.7568,-69.8066,-349.309,2
-69.8853,-91.9844,-417.848,2
-55.4103,-103.254,-416.495,2
-50.651,-104.638,-373.12,2
-47.9546,-105.422,-398.41,2
-15.6759,-114.068,-387.918,2
-14.7091,-114.108,-406.41,2
-0.357907,-117.031,-384.172,2
19.7442,-114.227,-370.059,2
49.4472,-104.327,-415.56,2
70.154,-92.3959,-377.828,2
81.3528,-82.5048,-402.48,2
80.3113,-83.8879,-396.996,2
92.2209,-69.4767,-376.584,2
88.747,-75.4801,-407.604,2
89.5845,-74.0328,-374.004,2
109.459,-40.8576,-374.904,2
109.247,-42.1543,-391.118,2
114.112,-14.6128,-368.841,2
115.142,-2.01153,-400.52,2
113.878,15.1649,-374.34,2
113.71,21.2964,-375.195,2
112.399,25.2361,-403.145,2
113.28,28.5823,-409.195,2
102.828,51.8222,-369.826,2
91.9141,70.6177,-352.261,2
83.8503,80.3397,-382.275,2
75.7449,88.5938,-387.8,2
55.1664,103.325,-367.132,2
26.5191,113.621,-401.637,2
-14.656,115.92,-365.714,2
-18.9985,114.475,-368.342,2
-40.1671,107.796,-378.847,2
-46.9427,105.907,-388.856,2
-46.8568,105.962,-392.435,2
-60.8647,98.2558,-418.267,2
-88.1784,76.4628,-394.081,2
-93.5922,67.1068,-410.173,2
-97.3466,63.8849,-350.954,2
-115.364,4.80059,-372.907,2
-115.389,5.10894,-402.814,2
-117.394,-0.341218,-295.034,2
-117.36,-0.508444,-330.073,2
-105.615,-48.3338,-302.023,2
-94.3241,-66.4735,-349.867,2
-101.215,-58.0165,-322.014,2
-86.953,-76.0792,-308.865,2
-81.233,-82.9301,-288.348,2
-69.1595,-92.9764,-333.584,2
-64.9483,-95.4132,-324.852,2
-53.9489,-104.195,-282.541,2
-53.3876,-104.358,-299.032,2
12.5149,-114.921,-334.202,2
19.4206,-114.856,-293.824,2
16.6783,-115.769,-342.86,2
29.9849,-113.163,-309.91,2
31.1542,-112.61,-287.4,2
39.3068,-108.751,-283.434,2
38.0433,-109.349,-300.754,2
53.7937,-102.17,-294.28,2
57.4872,-101.647,-299.726,2
67.0428,-96.3426,-294.939,2
84.1625,-79.5963,-299.219,2
94.2853,-66.8974,-320.009,2
100.38,-58.044,-347.01,2
116.007,-6.63706,-287.783,2
115.933,16.1849,-330.523,2
107.754,41.4146,-308.753,2
105.102,49.1464,-297.936,2
101.781,57.3228,-280.551,2
94.3223,68.9872,-337.887,2
93.5625,69.7184,-311.766,2
75.7953,87.0245,-323.44,2
80.9519,83.1418,-325.546,2
62.6122,98.4287,-286.857,2
25.2666,114.168,-282.562,2
-10.2011,115.391,-306.739,2
-17.1527,115.611,-316.248,2
-39.3326,108.739,-318.086,2
-29.8299,113.237,-286.389,2
-53.7095,104.725,-345.073,2
-63.8174,96.4884,-298.873,2
-89.2018,75.6827,-330.668,2
-93.6749,67.9524,-323.347,2
-105.608,49.0875,-329.156,2
-105.115,50.7819,-348.046,2
-104.447,53.0824,-334.746,2
-110.014,40.5336,-337.113,2
-115.483,-15.9704,-214.957,2
-110.496,-34.4634,-220.458,2
-113.711,-27.6702,-216.013,2
